year,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1985,12.319,24.791,45.769,74.349,103.439,129.807,147.712,156.538,159.674,158.089,152.663,143.957,133.541,122.043,110.635,99.702,89.751,80.872,72.952,65.978,60.018,54.911,49.883,44.834,40.105,35.649,30.937,26.006,21.561,17.745,14.481,11.752,9.561,7.712,5.346
1986,12.428,25.189,46.267,74.668,103.027,128.207,144.668,151.864,153.616,151.027,145.134,136.494,126.512,115.731,105.111,94.939,85.505,76.871,69.025,61.993,55.916,50.67,45.563,40.518,35.894,31.668,27.382,23.069,19.329,16.248,13.607,11.35,9.454,7.734,5.397
1987,12.199,24.919,45.909,74.096,101.919,126.163,141.509,147.478,148.262,145.066,139.011,130.632,121.156,111.033,101.007,91.287,82.045,73.323,65.141,57.592,51.064,45.501,40.269,35.297,30.912,27.071,23.252,19.452,16.182,13.515,11.257,9.356,7.78,6.369,4.454
1988,12.16,24.608,44.88,71.884,98.39,121.349,136.115,142.277,143.629,141.209,135.803,127.856,118.539,108.31,98.003,87.889,78.319,69.388,61.159,53.709,47.308,41.882,36.834,32.088,27.902,24.24,20.678,17.215,14.269,11.895,9.914,8.273,6.911,5.68,3.983
1989,12.948,25.949,46.188,72.401,97.498,118.669,132.453,138.594,140.55,139.181,134.838,127.82,119.071,109.014,98.544,87.997,77.942,68.532,59.857,52.012,45.318,39.716,34.628,29.961,25.895,22.37,18.945,15.606,12.726,10.369,8.442,6.906,5.679,4.624,3.227
1990,13.212,26.499,46.572,72.113,96.085,115.944,128.681,134.173,135.895,134.689,130.796,124.439,116.346,106.871,96.848,86.592,76.661,67.208,58.355,50.237,43.319,37.577,32.45,27.847,23.932,20.629,17.436,14.321,11.633,9.435,7.648,6.235,5.111,4.15,2.892
1991,13.485,26.955,46.701,71.356,94.068,112.529,124.43,129.75,131.74,131.141,127.989,122.424,115.021,106.094,96.432,86.354,76.471,66.967,58.039,49.828,42.766,36.843,31.573,26.874,22.864,19.471,16.259,13.2,10.599,8.508,6.845,5.565,4.552,3.688,2.563
1992,13.776,27.41,46.672,70.176,91.378,108.278,119.396,124.809,127.353,127.62,125.402,120.761,114.175,105.927,96.766,87.018,77.36,68.016,59.292,51.312,44.301,38.233,32.756,27.804,23.444,19.634,16.121,12.907,10.257,8.2,6.612,5.423,4.469,3.625,2.51
1993,13.785,27.521,46.405,68.99,88.859,104.18,114.122,118.893,121.386,122.188,121.012,117.825,112.754,105.954,97.973,89.061,79.78,70.358,61.24,52.623,44.929,38.199,32.198,26.883,22.306,18.407,14.879,11.708,9.141,7.199,5.732,4.665,3.818,3.076,2.118
1994,13.972,27.968,46.698,68.679,87.507,101.537,110.328,114.235,116.24,116.959,116.14,113.714,109.625,103.938,96.985,88.943,80.25,71.123,62.074,53.334,45.399,38.353,32.066,26.518,21.739,17.676,14.047,10.843,8.289,6.402,5.014,4.041,3.277,2.615,1.783
1995,14.676,29.233,47.824,68.839,85.956,97.762,104.923,108.006,109.853,111,111.009,109.712,106.805,102.26,96.246,88.899,80.648,71.732,62.765,53.992,45.879,38.533,31.962,26.164,21.118,16.781,12.988,9.743,7.227,5.438,4.182,3.359,2.713,2.141,1.435
